lat	lon	period	windspeed
42.7419525	-92.50793528	9	38.06225263
46.70016833	-92.50552861	9	33.40111595
47.42507778	-92.49846944	9	14.29352022
43.90882639	-92.49798722	9	3.761359274
41.22614944	-92.49388278	9	28.04178076
44.58935611	-92.48496889	9	42.35401765
30.16173611	-92.48396111	9	47.37862942
36.36894194	-92.47052806	9	31.88748568
39.72870694	-92.464455	9	13.09343352
35.59785528	-92.45182472	9	33.76393293
41.10659611	-92.44793972	9	16.71202119
40.73210556	-92.42826889	9	36.13820804
39.46392583	-92.42759778	9	3.086330913
35.08080778	-92.42496167	9	0.327270158
30.46628389	-92.42379917	9	40.49235345
42.55708139	-92.40034361	9	2.961702824
45.28114833	-92.37539222	9	38.69161867
45.8227275	-92.37250083	9	32.97079121
33.84593722	-92.36542861	9	48.32626507
34.32842917	-92.35098583	9	13.58409429
32.72495583	-92.33716583	9	35.99169337
37.12071889	-92.311245	9	34.24053656
31.3949025	-92.29577194	9	37.96234726
47.81833333	-92.29166667	9	6.470763168
41.87877778	-92.28456944	9	35.55990883
34.83398056	-92.25792778	9	37.75124629
40.44725889	-92.22696056	9	17.950524
34.72939611	-92.22424556	9	19.7437475
38.81809306	-92.21962917	9	20.57037133
46.84209028	-92.19364861	9	36.0769576
43.67676	-92.17973444	9	2.706241082
31.671005	-92.15846722	9	37.15746582
38.59117917	-92.15614389	9	29.25317595
36.16565278	-92.14523611	9	15.63668748
37.74163111	-92.14073611	9	46.75548424
30.55840556	-92.099375	9	18.22425769
46.6897175	-92.094655	9	16.2223607
33.56044333	-92.08538861	9	35.23565609
29.97576083	-92.08415167	9	19.08125937
37.13244083	-92.08396167	9	45.97158063
31.09466	-92.06906861	9	45.12008911
46.72186083	-92.04343889	9	46.80622642
32.51086556	-92.03768778	9	34.89349997
45.042185	-92.0293475	9	36.06732001
42.21862611	-92.02592806	9	14.79354285
35.51169389	-92.01300944	9	7.712195194
38.83987472	-92.00421056	9	14.06843327
30.20527972	-91.987655	9	17.05673033
45.50597028	-91.98108694	9	13.65243054
41.05332417	-91.97892333	9	11.03411044
42.68084472	-91.97447833	9	32.60313826
37.33009167	-91.97316944	9	35.92921093
42.45359833	-91.94761833	9	4.696845068
34.17498722	-91.93472028	9	49.79640721
45.73138139	-91.92066194	9	48.66808023
36.87813889	-91.90269444	9	17.74211951
30.03775833	-91.88389611	9	3.378482911
32.75607944	-91.88057194	9	14.10380137
33.17833278	-91.88018806	9	10.48283608
44.89234639	-91.86777944	9	45.22761031
47.82454639	-91.83073056	9	43.41557186
36.07079222	-91.82914667	9	5.487671929
39.15751389	-91.81826667	9	19.06870645
38.47149444	-91.81531667	9	15.60571194
42.98508917	-91.79060417	9	12.10432399
45.41809056	-91.77365194	9	37.28886571
32.48633611	-91.77087528	9	5.336142497
38.12743222	-91.7695225	9	16.30325839
33.6385525	-91.75101833	9	3.676850311
36.21673389	-91.75014556	9	11.62780379
47.049225	-91.74514167	9	9.064881419
43.27550139	-91.73937389	9	12.06493911
35.21194639	-91.737165	9	30.1608802
36.99282694	-91.71445611	9	49.1089541
34.80823	-91.71205083	9	5.272784706
41.88458833	-91.71087222	9	3.268450925
44.07721306	-91.70831694	9	6.162387212
32.15431917	-91.70012472	9	30.37614803
40.12916667	-91.67833333	9	17.90561854
41.27610083	-91.67344389	9	48.52453381
35.726105	-91.64736083	9	3.127146147
37.61523333	-91.60444167	9	43.31583006
34.60054	-91.57457417	9	32.93655731
36.26487139	-91.56264111	9	20.78379816
41.63924389	-91.54650333	9	25.75225361
33.8845475	-91.53429111	9	4.184949512
42.03111083	-91.52934222	9	4.287604383
40.94661389	-91.511075	9	18.5438691
43.59635861	-91.50394639	9	5.435559362
31.56683278	-91.50011889	9	45.96681032
44.86525722	-91.48507194	9	48.62360507
30.71832333	-91.47866972	9	38.09444943
34.41232833	-91.46634722	9	41.95015243
46.02585722	-91.44424278	9	17.96198157
39.72448944	-91.44367944	9	13.64150701
38.06877667	-91.42885694	9	27.56145707
40.45990778	-91.42850111	9	43.12587608
47.24902778	-91.41558333	9	7.638471554
32.84921361	-91.40390611	10	28.72166837
34.64870694	-91.39457111	10	11.53977245
33.62022111	-91.36484056	10	13.10516828
29.71081917	-91.33971778	10	0.028276235
40.6592625	-91.3268175	10	40.13519638
33.3459775	-91.31569833	10	32.81529478
34.2626	-91.30984194	10	35.21332506
31.61366111	-91.29733639	10	33.94460462
35.27175278	-91.27040417	10	46.03057308
43.87937972	-91.25653778	10	41.22222964
46.19424889	-91.24640972	10	1.609286634
39.36993361	-91.21925556	10	6.758048353
39.94262417	-91.19445611	10	32.73145712
32.82587917	-91.187665	10	29.36234393
34.88000194	-91.1764375	10	31.8246838
35.63771778	-91.17637556	10	3.020095194
42.22611111	-91.16708333	10	33.03364492
38.23343056	-91.16433333	10	15.86499737
41.36786333	-91.14821639	10	10.5246323
40.783225	-91.12550556	10	13.93712145
43.01928889	-91.12374722	10	34.29905596
31.29600472	-91.05288167	10	42.75610404
32.35160639	-91.02768917	10	0.360765181
45.49825694	-91.00186361	10	31.13008669
38.59163472	-90.99761444	10	24.16736447
33.48288111	-90.98561389	10	23.78146595
38.37594333	-90.97073944	10	15.52194356
36.24551111	-90.95520444	10	3.065041964
30.17135306	-90.94039583	10	7.676541604
36.12534667	-90.92461944	10	3.209192834
46.54852806	-90.91896639	10	42.4507367
43.57913917	-90.90096333	10	48.65575282
44.25073861	-90.85528028	10	6.693047473
29.74779194	-90.83289889	10	3.251177847
33.18262167	-90.83065444	10	43.2387372
34.78027778	-90.81055556	10	11.90524165
39.9875	-90.80416667	10	24.163929
39.63885556	-90.77843111	10	34.68674743
34.94199806	-90.77496611	10	35.08061522
35.23160167	-90.76155111	10	2.227805685
46.78865556	-90.75866944	10	22.04082568
33.76114056	-90.75787528	10	34.18777932
42.050075	-90.73880472	10	5.345805679
43.95834806	-90.7378975	10	44.0074836
41.248645	-90.73708361	10	28.93443159
37.12671694	-90.7128975	10	20.53532733
42.40295944	-90.70916722	10	27.94584371
42.78054722	-90.68096028	10	36.5220862
33.48574611	-90.67887611	10	14.50566795
34.57648972	-90.67588639	10	24.32663665
43.16063056	-90.67421833	10	8.212892116
29.5665	-90.66041667	10	19.5017377
40.52034556	-90.65246389	10	17.44451169
38.66187028	-90.65123	10	16.23957289
36.40423139	-90.64792639	10	16.13479465
35.83186111	-90.64616667	10	33.7088512
40.92970444	-90.63110722	10	30.74842445
41.6102775	-90.58832528	10	39.05800323
30.08720833	-90.58266528	10	23.33698123
33.77639167	-90.52500833	10	13.99475452
33.14518056	-90.51528472	10	22.74912211
34.29971	-90.51231611	10	30.82417366
44.55812861	-90.51224694	10	31.28387753
36.06352944	-90.50986028	10	31.18279771
38.72752	-90.50830417	10	7.074190701
41.44852639	-90.50753917	10	25.54429679
38.84866139	-90.50011833	10	25.55709745
31.17845444	-90.47187528	10	33.87900086
32.883215	-90.4636475	10	10.42373547
42.68935583	-90.44439278	10	41.14827807
40.93800194	-90.43112556	10	18.94364428
38.92969444	-90.42996111	10	48.37617681
37.76107917	-90.42859722	10	48.91812305
45.95502361	-90.42441806	10	17.01457011
30.52096889	-90.41762056	10	42.66817477
31.6058475	-90.40931583	10	17.40774068
32.30334111	-90.40848333	10	29.67726188
39.97338139	-90.40373556	10	8.829445506
45.70895028	-90.40248472	10	12.45215958
35.53341472	-90.40149028	10	25.99103563
47.83830556	-90.38313889	10	39.43457723
31.90293639	-90.36870222	10	44.72285572
38.74768694	-90.35998972	10	5.862912179
34.69232306	-90.35065389	10	5.7446846
41.8311125	-90.32913056	10	44.60276
36.77394444	-90.32484722	10	30.73997484
45.10097556	-90.30341	10	29.73919641
43.28333333	-90.29827778	10	41.05408697
37.605825	-90.28731389	10	31.25932718
29.44482222	-90.26111667	10	15.95200028
29.99338889	-90.25802778	10	27.32720481
39.77429694	-90.23856583	10	26.25708283
35.13505861	-90.23444639	10	29.00047844
42.88532917	-90.23198583	10	40.03969048
32.3347725	-90.22253167	10	34.93219407
44.63687972	-90.18932667	10	25.53569877
31.14601111	-90.168145	10	33.39504813
36.37820556	-90.16624167	10	5.46174194
38.57072444	-90.15622111	10	29.26932576
35.89444444	-90.15456944	10	14.41275746
43.83872167	-90.13768389	10	35.90244626
46.52747472	-90.13139667	10	29.67714616
42.04581972	-90.10760056	10	15.53495967
32.43866444	-90.10309222	10	37.79134158
33.49432667	-90.084705	10	3.316656754
29.95194444	-90.08166667	10	27.64092786
33.99150222	-90.078145	10	25.11629805
32.31116667	-90.07588889	10	27.69021491
40.56909444	-90.07484	10	40.38488392
35.20069278	-90.05397694	10	11.96972568
38.89029083	-90.04604306	10	33.40461094
36.23087083	-90.03466806	10	49.55975811
30.04242056	-90.02825694	10	38.96382489
33.12546111	-90.02555694	10	2.599869007
40.221155	-90.02289361	10	46.46635492
35.69114639	-90.01012028	10	21.56969401
36.60055694	-89.99220278	10	21.57954023
30.44505417	-89.98887889	10	31.57466076
43.52589944	-89.98322194	10	19.60515214
35.04241667	-89.97666667	10	19.02019886
41.20520361	-89.96386	10	23.52343083
36.77747	-89.94117333	10	45.8022458
35.27897583	-89.93147611	10	49.95927302
31.59544583	-89.90619056	10	7.296823954
34.36677444	-89.90008917	10	3.279702564
46.12197222	-89.88233333	10	37.69809994
35.35666667	-89.87027778	10	48.31629871
30.81368639	-89.86496444	10	12.7462457
37.86866667	-89.86213889	10	49.21923342
44.36033833	-89.83897056	10	26.88393441
38.54517861	-89.83518444	10	25.76488348
35.94040667	-89.83080583	10	36.35752627
30.345055	-89.82078833	10	36.80531455
31.29700806	-89.81282944	10	16.29664234
38.73290861	-89.80656722	10	44.01077134
45.46913889	-89.80569444	10	4.35755067
31.86127139	-89.80285361	10	38.34185054
33.83253	-89.79822806	10	25.48225602
43.96117222	-89.78804889	10	43.81039894
34.97875	-89.78683333	10	1.810000062
43.52195389	-89.77090222	10	42.58997409
43.2969325	-89.75595639	10	15.08506934
45.92792556	-89.73094278	10	27.14161958
33.46540139	-89.72924806	10	32.02839596
45.19927083	-89.71143389	10	9.521998339
38.14893833	-89.69870972	10	11.88978308
40.66424333	-89.69330556	10	45.10202291
34.16677639	-89.68619722	10	17.10141698
39.84395194	-89.67761861	10	12.73979674
41.74284139	-89.67629028	10	39.0994238
40.48820611	-89.67591083	10	43.50643716
36.17506917	-89.67508	10	9.10206014
39.16635306	-89.67489694	10	2.607046916
44.77761917	-89.66677944	10	37.95400625
30.48748472	-89.65119306	10	44.08111778
44.92847222	-89.62661111	10	5.963030433
40.79525917	-89.6134025	10	49.85440068
36.53531083	-89.59971722	10	20.98852171
42.61493972	-89.59075583	10	0.282048997
35.583365	-89.58722167	10	37.82491958
42.24626722	-89.58223944	11	48.11011499
37.22531694	-89.57075167	11	47.94683315
36.89888889	-89.56175	11	37.20768064
33.09025889	-89.54201722	11	45.62415063
34.38431528	-89.53530972	11	23.94195136
43.11424444	-89.53073222	11	48.83375881
44.54513556	-89.53028444	11	47.21113794
32.76124611	-89.53007139	11	40.38737494
34.80434611	-89.5211075	11	44.54147486
30.78602056	-89.50450694	11	16.57182513
32.35347778	-89.48867944	11	13.07084958
43.5600925	-89.48309278	11	6.379102978
31.01546028	-89.48256556	11	16.84800057
45.63119306	-89.46745361	11	48.95247081
30.36780778	-89.45461083	11	38.55487641
41.83369889	-89.44621333	11	24.00257141
35.99850694	-89.40608333	11	17.7836396
35.20592	-89.39441667	11	3.582777995
41.01928583	-89.38642222	11	12.97736833
38.83615778	-89.37841111	11	41.87740204
46.84547028	-89.36708806	11	43.72239384
37.97788417	-89.36044889	11	47.13595605
33.93011222	-89.34285194	11	34.82604504
43.13985778	-89.33751361	11	12.44720059
31.46714944	-89.33705778	11	29.72773797
40.15847222	-89.33497222	11	14.09481654
39.53418583	-89.32781222	11	2.167502161
33.53456583	-89.31256917	11	31.96245043
44.04162556	-89.30448694	11	38.19305024
45.93179639	-89.26906778	11	39.6119153
31.26506556	-89.2530325	11	18.36689672
37.77809583	-89.25203111	11	11.62123512
31.95376472	-89.23450472	11	5.33026609
33.3034575	-89.22840028	11	30.23426575
37.06447222	-89.21961111	11	44.01756629
46.15387722	-89.21194417	11	4.436432178
43.10491444	-89.18553833	11	24.84751978
31.67255139	-89.17222417	11	3.371129623
38.99130556	-89.16622222	11	45.23548786
30.84324389	-89.15977333	11	31.94689307
41.35186806	-89.15308417	11	35.6304384
32.31181111	-89.13589194	11	42.49754844
32.7995775	-89.12589472	11	7.449811918
45.15419444	-89.11072222	11	5.207430447
42.19536389	-89.09721111	11	41.29836666
38.51479889	-89.09217944	11	9.482482982
41.89300139	-89.07829	11	35.10943275
30.40728028	-89.07009278	11	14.52896615
33.14620944	-89.06247917	11	19.89947509
35.21445944	-89.04336222	11	22.64509209
42.61958222	-89.04034028	11	16.97131992
34.27593833	-89.03839694	11	45.4210137
34.54722222	-89.02416667	11	0.799981281
33.89177944	-89.02367194	11	39.20668327
44.33368778	-89.01549861	11	1.346569023
34.72226778	-89.01504944	11	17.98757614
37.75313528	-89.01159694	11	42.31465177
36.38025	-88.98547778	11	45.73319853
38.64287222	-88.96418528	11	40.93327813
31.31739944	-88.93504778	11	32.23299319
38.00675111	-88.93441528	11	24.50313547
45.51662972	-88.93344694	11	21.32589316
40.47798556	-88.91595278	11	33.81989242
35.59987944	-88.91561611	11	45.5049759
36.52589417	-88.91561611	11	49.29994083
35.80218	-88.87494944	11	17.95122559
39.8345625	-88.86568917	11	47.26341486
38.32335444	-88.85847917	11	17.3342708
35.93245472	-88.84894028	11	8.335659714
33.43381667	-88.84863806	11	25.45577796
39.41042861	-88.8454325	11	39.12305581
42.32268639	-88.83651833	11	39.19968755
42.96320278	-88.81762806	11	21.89126046
37.06083333	-88.77375	11	21.81671353
34.26810833	-88.769895	11	45.03102138
32.33313333	-88.75120556	11	13.4933161
37.18588722	-88.75061	11	5.306555054
32.08487111	-88.73893389	11	1.30310624
44.61381306	-88.73126667	11	3.265833747
34.01580528	-88.72618944	11	2.892558819
43.16963222	-88.72321222	11	39.34042967
41.93188111	-88.70829861	11	38.42856558
43.42658333	-88.70322222	11	32.97430697
33.58403556	-88.66668694	11	47.17811708
34.58981806	-88.64699861	11	5.655419721
31.64599472	-88.63475667	11	33.83755665
42.40418556	-88.63343222	11	10.62873581
40.92372222	-88.6255	11	39.81080112
34.91496778	-88.60348361	11	47.75822891
42.88355556	-88.59743056	11	38.39337746
33.45033444	-88.59136861	11	37.57512004
36.76911111	-88.58472222	11	47.27298798
44.78777778	-88.56152444	11	27.65188577
43.98436639	-88.55705944	11	25.15796475
37.8115	-88.54913889	11	31.68876141
33.13345889	-88.53559806	11	21.22685819
39.07045083	-88.53351972	11	37.83156859
30.46278111	-88.52922778	11	5.27077074
44.25740806	-88.51947556	11	13.97917413
35.20295	-88.49836139	11	35.78884751
33.87374861	-88.48967833	11	9.21766813
47.16841722	-88.48906083	11	19.70534672
43.77117417	-88.48842917	11	17.54732877
41.77192944	-88.47565917	11	20.74769354
36.08930722	-88.46329778	11	41.67354345
38.66494528	-88.45299556	11	13.13370526
41.42541667	-88.41869444	11	49.88168199
38.37863306	-88.41265222	11	44.62711384
43.34927806	-88.39112528	11	1.168802196
36.33822472	-88.38287861	11	29.83715551
33.46539667	-88.38031639	11	2.060132043
35.65131944	-88.37893444	11	33.30179517
42.40266472	-88.37588917	11	44.01000732
36.66458333	-88.37277722	11	13.67497707
42.79711111	-88.3725	11	9.982547471
42.20680306	-88.32304028	11	37.54528258
39.78086528	-88.30616	11	10.40759768
42.69056389	-88.30464	11	41.57930462
37.00950028	-88.29586639	11	45.67762071
39.47793722	-88.27923833	11	43.65255304
40.03925	-88.27805556	11	39.01395223
30.50190833	-88.27511667	11	14.36148336
40.48578389	-88.2672725	11	28.83434591
41.90688333	-88.24841722	11	9.855287591
30.69141667	-88.24283333	11	18.92342874
43.04102778	-88.23705556	11	38.28009427
35.17036	-88.21587	11	17.9484199
34.49166667	-88.20111111	11	32.92636453
33.10706889	-88.19725167	11	11.29724955
43.08751	-88.17786917	11	24.90414186
38.72182722	-88.17643278	11	46.91970212
41.51805833	-88.17525583	11	38.8953039
34.7723125	-88.16587444	11	9.760105303
40.29355556	-88.14236111	11	35.68919886
44.48507333	-88.12959	11	22.95527266
41.69597444	-88.12923056	11	36.62175047
35.63778	-88.127995	11	2.05595743
43.42219444	-88.12792667	11	44.77761309
30.26048083	-88.12749972	11	15.23694292
32.11931306	-88.1274625	11	23.23497894
36.01122694	-88.12328833	11	41.68373516
38.08947917	-88.12306111	11	19.79189002
45.81835417	-88.1145425	11	41.74502579
43.94424111	-88.1134775	11	7.903093845
37.33616222	-88.11113611	11	24.88410366
41.98934083	-88.10124278	11	37.279283
41.60844444	-88.09094444	11	17.99762114
42.32461111	-88.07408806	11	10.64291115
30.62646944	-88.06799861	11	46.39279558
42.04808278	-88.05257194	11	25.61662376
43.11092694	-88.03442194	11	17.19177659
33.38900611	-88.00557806	11	22.08461305
39.30250917	-88.00406194	11	1.722046799
34.11757222	-87.99819583	11	49.5721168
35.38507528	-87.96752833	11	19.71556067
32.46381944	-87.95406389	11	38.53322304
37.54083333	-87.95183333	11	33.16843185
42.5957075	-87.92780333	11	46.40781284
44.8735825	-87.9090525	11	40.83518193
41.979595	-87.90446417	11	1.688890799
42.11418083	-87.90148083	12	5.112801621
42.94722222	-87.89658333	12	4.670652912
31.47210861	-87.89472083	12	13.61905138
30.4621125	-87.87801972	12	0.205558733
35.59590306	-87.87669361	12	33.66948018
42.42216	-87.86790694	12	33.02121339
37.11560444	-87.85556944	12	32.30932171
43.76949444	-87.85158944	12	46.84701665
41.07140417	-87.84626861	12	30.14066125
41.4775	-87.84047222	12	19.25506747
30.87046278	-87.81738167	12	17.41423863
33.71221972	-87.81504639	12	7.606989824
42.76119139	-87.81389806	12	1.193637732
31.68932389	-87.7613875	12	4.376764875
41.7859825	-87.75242444	12	48.1591503
36.11659972	-87.73815889	12	0.116408778
38.60654722	-87.72669417	12	2.881853653
34.44953972	-87.71030833	12	28.09906593
30.42769722	-87.70082	12	33.3440769
37.8078425	-87.68569	12	16.38137756
41.37756167	-87.68137528	12	27.87299213
44.1287725	-87.68058472	12	19.57120216
30.28951667	-87.67371472	12	9.93858789
39.70015944	-87.66961861	12	0.762459393
32.68147222	-87.66208333	12	45.8560732
39.01604222	-87.649775	12	17.9177546
45.12665028	-87.63844056	12	48.34321151
33.2206275	-87.61140139	12	40.42631299
34.74532028	-87.61023222	12	7.478331003
41.85884389	-87.60791167	12	13.94830656
38.76429639	-87.60549556	12	9.301287265
34.28034806	-87.60044139	12	41.76236881
40.19946861	-87.59553528	12	47.31477769
41.53988889	-87.53216667	12	31.18769934
38.03799139	-87.53062667	12	20.96615112
36.85658333	-87.45725	12	31.92509201
39.1147125	-87.44832917	12	26.55140803
31.01621528	-87.44675972	12	22.00716205
35.83742722	-87.445375	12	9.529117783
36.12931722	-87.43007056	12	30.96478737
40.75873222	-87.42821917	12	16.33273222
44.84366222	-87.42154111	12	6.949180782
36.62188083	-87.41495361	12	26.81469435
41.61627306	-87.41278806	12	2.350661087
41.51961917	-87.40109333	12	27.4786902
37.35502778	-87.39963889	12	25.14759638
46.35361111	-87.39583222	12	27.29601192
46.353639	-87.395361	12	38.29773959
32.51235611	-87.38555472	12	5.748549528
31.45805306	-87.35104028	12	46.50081209
34.65938889	-87.34883333	12	16.79390367
31.97987056	-87.33888056	12	11.37249488
33.90199528	-87.31416639	12	34.42709341
39.45146361	-87.30756111	12	35.14331512
35.2343025	-87.25793222	12	48.17154224
30.47330556	-87.18744444	12	16.22599165
45.13535778	-87.18586556	12	46.08800607
40.94789861	-87.18257944	12	37.44469114
35.55413889	-87.17891667	12	4.46782482
37.74011111	-87.16683333	12	30.98423835
37.22561111	-87.15752778	12	39.32065396
38.70042333	-87.12973222	12	42.98435901
45.72266972	-87.09373139	12	16.65965104
32.93679056	-87.08888306	12	17.24718377
31.05126306	-87.06796833	12	15.99545627
35.15371972	-87.05681444	12	31.93943549
31.41580111	-87.04404333	12	26.54956362
41.45396667	-87.00707139	12	4.696254668
30.63762083	-86.99365278	12	41.45798242
32.34394667	-86.98780333	12	7.420279999
38.24902583	-86.95371833	12	28.96863334
34.65264667	-86.94536778	12	36.96576088
40.41231694	-86.93689889	12	19.78666197
34.40823444	-86.93295056	12	34.08501281
33.31288444	-86.92591889	12	34.43813907
45.38620833	-86.92448056	12	23.78723088
36.53726194	-86.92068917	12	40.87548975
39.97562861	-86.91986361	12	15.62759176
36.18236194	-86.88672278	12	14.51754391
34.26870833	-86.85833611	12	10.28903043
37.45832417	-86.84995194	12	18.78504643
41.70331694	-86.82124167	12	37.28600471
39.63359556	-86.8138325	12	31.39463031
36.79991667	-86.81016667	12	34.97548662
35.506975	-86.80388611	12	23.52946329
33.17781083	-86.78323722	12	46.79073185
34.6404475	-86.77310944	12	33.42422981
40.70881639	-86.76676139	12	20.88411914
33.56294306	-86.75354972	12	13.90234864
41.57276194	-86.73413139	12	40.0272897
38.01769694	-86.69093	12	31.14370731
40.54281417	-86.68167194	12	41.82017982
36.12447667	-86.67818222	12	35.99380218
41.3301875	-86.66473194	12	41.40047046
38.50622139	-86.63693528	12	36.69232501
39.14602139	-86.61668278	12	17.11129367
41.09226306	-86.61287111	12	29.29384694
32.85048667	-86.61145333	12	17.89364838
31.84540222	-86.61044583	12	26.75064348
35.05836278	-86.56441139	12	0.006250936
40.27343083	-86.56217028	12	45.51856956
34.85645028	-86.55621472	12	47.43377083
30.48325	-86.5254	12	13.96885995
30.77883333	-86.52211111	12	21.24737553
36.00897944	-86.52007667	12	33.3896497
32.438775	-86.51044778	12	32.063525
36.59287528	-86.47691028	12	10.53678527
30.40006111	-86.47147722	12	14.97540199
38.58338806	-86.46248778	12	15.39118315
38.84003306	-86.44536361	12	27.68198182
35.56009889	-86.44249333	12	16.00900612
37.78505944	-86.44192194	12	46.87787277
42.12858333	-86.4285	12	2.277827075
36.96451667	-86.41967917	12	3.41772849
36.37684472	-86.40875861	12	47.77251638
43.96253278	-86.40791528	12	5.161213194
32.30064417	-86.39397611	12	13.09763295
31.30875278	-86.39376083	12	13.87803248
33.97231972	-86.37942722	12	2.50936856
35.87748444	-86.37753222	12	47.27072255
40.71126139	-86.37449917	12	26.72795029
32.52943944	-86.32822139	12	27.44899631
41.70895361	-86.31847417	12	12.10227516
36.19041667	-86.31569444	12	37.74889599
31.04247361	-86.31156111	12	11.01435819
33.17183583	-86.30553778	12	5.810574499
41.36513333	-86.30050417	12	4.034026464
39.71732917	-86.29438417	12	25.39880435
39.83070944	-86.29438056	12	43.71829049
34.39944167	-86.27016111	12	29.75610008
42.35083333	-86.25613889	12	1.000563725
34.22910972	-86.25575806	12	5.238589073
40.03064972	-86.2514375	12	31.12213867
33.55883333	-86.24905556	12	25.71023399
44.27319722	-86.2490025	12	13.60292296
35.38015694	-86.24602333	12	29.98335042
43.16948806	-86.23822306	12	48.83442358
41.83590806	-86.22517611	12	23.60731862
40.17792583	-86.21729889	12	9.824208115
44.62506389	-86.20061944	12	8.848767135
43.03404639	-86.1981625	12	33.55570951
41.06554833	-86.18170444	12	21.09693327
45.97464056	-86.17183056	12	0.75144408
30.7313	-86.15160833	12	4.423299882
39.76587639	-86.148875	12	41.07321154
40.78631889	-86.14638306	12	16.28886149
38.60200167	-86.13997889	12	22.07527653
41.99293417	-86.1280125	12	37.9161426
42.74316667	-86.10502778	12	9.543313516
33.97262528	-86.08900139	12	44.67934001
31.40988861	-86.08883583	12	45.34249003
39.62841667	-86.08788889	12	26.83527001
35.17753417	-86.06616722	12	40.1183611
40.5281775	-86.05899	12	12.62781747
36.518375	-86.05828083	12	27.42169277
33.56991111	-86.05085833	12	15.47387594
39.9352025	-86.04495333	12	27.61689033
31.86041667	-86.01213889	12	33.00967347
34.68897278	-86.0058125	12	28.3058598
41.71935833	-86.00168361	12	1.205153072
43.43890528	-85.99478	13	32.98513476
32.91475167	-85.96295611	13	16.2611222
37.03205556	-85.95261111	13	15.52033589
37.68694444	-85.92377778	13	35.88145264
38.92355361	-85.90736556	13	22.44071103
31.29972222	-85.89986111	13	28.31842206
35.20397028	-85.89858889	13	34.43521434
39.84348556	-85.89706389	13	6.101927433
39.26191861	-85.89634556	13	24.48862508
31.05527778	-85.88033333	13	2.373364482
33.58816667	-85.85811111	13	46.832342
35.69870944	-85.84381722	13	23.3205584
41.2747	-85.84005556	13	21.272094
42.53098278	-85.82513556	13	48.2244038
35.98531194	-85.80931806	13	20.83980088
39.58316583	-85.80481	13	26.21867157
33.28761417	-85.80412861	13	30.03641814
40.76195972	-85.79873417	13	45.35666918
41.52716028	-85.79210278	13	0.422790004
43.55974139	-85.77421944	13	14.57299814
38.36562278	-85.73829639	13	28.21249329
38.17438889	-85.736	13	3.248121537
34.4728925	-85.72221722	13	18.20788775
30.21208333	-85.68280556	13	6.772269066
32.46047167	-85.68003611	13	25.97914948
40.49037278	-85.67914389	13	6.861417317
43.12860833	-85.67689778	13	38.08208061
38.228	-85.66372222	13	30.8665934
36.72978	-85.65191556	13	40.1721076
36.39728139	-85.64164278	13	48.55006127
34.15987361	-85.63512944	13	34.31076911
31.43113889	-85.61922222	13	18.44191575
40.10862139	-85.61299472	13	10.90393092
39.04563667	-85.60533	13	12.32951116
30.84577778	-85.60138889	13	36.00258201
41.95975	-85.59338889	13	8.699612312
35.06067778	-85.58531667	13	11.74757297
44.74144472	-85.582235	13	45.61038565
45.69227778	-85.56630556	13	38.06095176
42.234875	-85.5520575	13	19.72092731
36.05593278	-85.5307475	13	22.5714793
42.88081972	-85.52276778	13	29.02083365
39.32691111	-85.52252694	13	47.50229503
43.72263278	-85.50407333	13	40.46132652
37.81432167	-85.49963806	13	12.81406048
31.88329917	-85.48491361	13	39.97371932
38.75888889	-85.46552778	13	42.68663126
40.85299	-85.45941917	13	12.48098101
46.31118694	-85.45731639	13	32.96701619
31.32133917	-85.44962889	13	40.18977344
41.8128725	-85.43906111	13	26.3442972
32.61635417	-85.43355944	13	28.10817306
44.27531333	-85.41892694	13	28.73387415
40.24234806	-85.39586	13	7.448701272
33.12928722	-85.366615	13	39.70142832
42.66361778	-85.34625944	13	0.672390025
39.87585167	-85.32646806	13	11.03328637
36.41217389	-85.31154861	13	1.801962244
31.364895	-85.30965556	13	16.46699067
37.35827778	-85.30941667	13	20.94777448
34.68896917	-85.29023333	13	49.95630749
43.8958525	-85.27920861	13	2.750008422
45.30477778	-85.27477778	13	0.188280211
43.45213722	-85.26480333	13	10.97478845
41.47271639	-85.26080833	13	49.15498272
43.14228139	-85.25380722	13	45.36575783
42.30727806	-85.25147972	13	48.75195417
37.63355556	-85.24216667	13	15.56377536
31.60016778	-85.23882222	13	4.761110748
32.81204611	-85.22958111	13	37.1494705
35.03526833	-85.20378778	13	23.25676133
44.98857611	-85.198355	13	34.00920958
40.97846583	-85.19514639	13	42.09970486
30.83780556	-85.18188889	13	12.02187142
34.35060111	-85.15801389	13	37.10921065
41.14335389	-85.15277694	13	20.95812264
33.63102778	-85.15202778	13	36.52818226
34.01869444	-85.14647222	13	28.7830581
39.69803139	-85.13124528	13	13.38810243
31.95131917	-85.128925	13	10.50636535
37.00888889	-85.10277778	13	14.10233183
35.95129194	-85.08497806	13	44.0881468
41.63969833	-85.08349333	13	47.76776619
33.00884694	-85.07260556	13	19.70157931
41.30716667	-85.06433333	13	19.85412511
42.93769972	-85.06066722	13	11.07253749
41.93344861	-85.052585	13	34.93690763
29.72754583	-85.02744778	13	40.33314469
40.45076167	-84.99007917	13	17.93919616
42.25118111	-84.9554525	13	10.26858687
36.34970833	-84.94664472	13	2.327279614
34.45678278	-84.93949944	13	2.376473845
32.51633333	-84.93886111	13	25.68590905
